Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,setDimensionsAndPosition,8,6,4,37,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,handle,82,29,2,48,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.FinderSettingsContainer,de.hysky.skyblocker.skyblock.dungeon.partyfinder.FinderSettingsContainer
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,findBackSlotId,11,3,1,149,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,setRangeFromTooltip,26,5,2,161,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,setSelectedElementFromTooltip,13,4,3,186,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,handleSign,10,4,2,203,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.FinderSettingsContainer,de.hysky.skyblocker.skyblock.dungeon.partyfinder.FinderSettingsContainer
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,updateValues,14,3,3,213,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,updateDropdownOptionWidget,11,4,2,226,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.FinderSettingsContainer,de.hysky.skyblocker.skyblock.dungeon.partyfinder.FinderSettingsContainer
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,updateRangedValue,16,5,2,238,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.FinderSettingsContainer,de.hysky.skyblocker.skyblock.dungeon.partyfinder.FinderSettingsContainer
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,setVisible,8,6,1,255,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,canInteract,3,1,1,264,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,renderWidget,6,3,4,268,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,children,3,1,0,276,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,FinderSettingsContainer,appendClickableNarrations,2,1,1,281,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,RangedValueWidget,12,1,6,36,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,children,3,1,0,52,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,updateConfirmButton,22,3,1,57,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,renderWidget,46,6,4,77,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.RangedValueWidget,de.hysky.skyblocker.skyblock.dungeon.partyfinder.RangedValueWidget
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,mouseOverMinButton,3,1,2,131,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,mouseOverMaxButton,3,1,2,135,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,setState,20,3,1,139,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,setStateAndSlots,6,1,4,158,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.RangedValueWidget,de.hysky.skyblocker.skyblock.dungeon.partyfinder.RangedValueWidget
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,setMinAndMax,4,1,2,165,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,sendPacket,23,4,0,170,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,mouseClicked,0,12,3,190,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.RangedValueWidget,de.hysky.skyblocker.skyblock.dungeon.partyfinder.RangedValueWidget
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,setX,5,1,1,223,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,setY,5,1,1,230,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,RangedValueWidget,appendClickableNarrations,2,1,1,267,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,getHandler,3,1,0,56,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,getSettingsContainer,3,1,0,66,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,markDirty,5,2,0,96,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,initClass,19,1,0,107,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,PartyFinderScreen,6,1,3,125,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,init,69,9,0,132,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyFinderScreen,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyFinderScreen
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,shouldPause,3,1,0,232,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,render,23,6,4,237,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyFinderScreen,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyFinderScreen
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,renderBackground,5,1,4,262,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,close,13,3,0,269,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,setCurrentPage,31,3,1,285,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,updateHandler,5,1,2,321,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyFinderScreen,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyFinderScreen
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,isSignFront,3,1,0,327,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,getSign,3,1,0,331,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,updateSign,8,2,2,338,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyFinderScreen,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyFinderScreen
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,update,14,4,0,347,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyFinderScreen,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyFinderScreen
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,updatePartyFinderPage,58,18,0,362,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyFinderScreen,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyFinderScreen
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,isAborted,3,1,0,422,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,abort,10,2,0,426,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,removed,7,2,0,436,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,tick,8,3,0,445,0,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyFinderScreen,de.hysky.skyblocker.skyblock.dungeon.partyfinder.PartyFinderScreen
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,clickAndWaitForServer,6,1,1,456,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,isWaitingForServer,3,1,0,464,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.partyfinder,PartyFinderScreen,getClient,4,1,0,468,0,,
forkassn3,de.hysky.skyblocker.skyblock.special,SpecialEffects,init,3,1,0,23,0,,
forkassn3,de.hysky.skyblocker.skyblock.special,SpecialEffects,displayRareDropEffect,25,5,2,27,0,de.hysky.skyblocker.skyblock.special.SpecialEffects,de.hysky.skyblocker.skyblock.special.SpecialEffects
forkassn3,de.hysky.skyblocker.skyblock.special,SpecialEffects,getStackFromName,4,1,1,56,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,BeaconHighlighter,init,5,1,0,20,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,BeaconHighlighter,reset,3,1,0,30,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,BeaconHighlighter,onMessage,6,3,2,34,0,de.hysky.skyblocker.skyblock.end.BeaconHighlighter,de.hysky.skyblocker.skyblock.end.BeaconHighlighter
forkassn3,de.hysky.skyblocker.skyblock.end,BeaconHighlighter,render,7,3,1,42,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,EndHudConfigScreen,EndHudConfigScreen,3,1,1,13,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,EndHudConfigScreen,getConfigPos,3,1,1,17,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,EndHudConfigScreen,savePos,4,1,2,23,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,EndHudWidget,EndHudWidget,6,1,2,28,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,EndHudWidget,updateContent,27,5,0,47,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,init,52,14,0,68,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,checkAllProtectorLocations,8,5,0,129,0,de.hysky.skyblocker.skyblock.end.TheEnd,de.hysky.skyblocker.skyblock.end.TheEnd
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,isProtectorHere,11,3,2,138,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,resetLocation,4,1,0,156,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,onEntityDeath,14,4,1,161,0,de.hysky.skyblocker.skyblock.end.TheEnd,de.hysky.skyblocker.skyblock.end.TheEnd
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,isZealot,9,3,1,177,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,isSpecialZealot,3,1,1,190,0,de.hysky.skyblocker.skyblock.end.TheEnd,de.hysky.skyblocker.skyblock.end.TheEnd
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,load,16,5,0,194,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,loadFile,15,1,0,214,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,save,21,4,0,227,0,de.hysky.skyblocker.skyblock.end.TheEnd,de.hysky.skyblocker.skyblock.end.TheEnd
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,performSave,10,1,0,254,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,renderWaypoint,5,3,1,264,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,TheEnd,ProtectorLocation,6,1,4,270,0,de.hysky.skyblocker.skyblock.end.TheEnd,de.hysky.skyblocker.skyblock.end.TheEnd
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNodes,init,10,1,0,31,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNodes,onParticle,44,9,1,41,0,de.hysky.skyblocker.skyblock.end.EnderNodes,de.hysky.skyblocker.skyblock.end.EnderNodes
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNodes,update,7,3,0,83,0,de.hysky.skyblocker.skyblock.end.EnderNodes,de.hysky.skyblocker.skyblock.end.EnderNodes
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNodes,render,9,4,1,91,0,de.hysky.skyblocker.skyblock.end.EnderNodes,de.hysky.skyblocker.skyblock.end.EnderNodes
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNodes,shouldProcess,3,1,0,101,0,,
forkassn3,de.hysky.skyblocker.skyblock.end,EnderNodes,reset,3,1,0,105,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.slayers,SlayersPage,SlayersPage,10,2,1,17,0,de.hysky.skyblocker.skyblock.profileviewer.slayers.SlayersPage,de.hysky.skyblocker.skyblock.profileviewer.slayers.SlayersPage
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.slayers,SlayersPage,render,5,2,6,27,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.slayers,SlayersPage,getSlayerXP,8,1,2,33,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.slayers,SlayerWidget,SlayerWidget,11,1,3,51,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.slayers,SlayerWidget,render,19,2,5,61,0,de.hysky.skyblocker.skyblock.profileviewer.slayers.SlayerWidget,de.hysky.skyblocker.skyblock.profileviewer.slayers.SlayerWidget
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.slayers,SlayerWidget,findTotalKills,12,3,0,84,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.slayers,SlayerWidget,findTopTierKills,11,3,0,96,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,ProfileViewerScreen,7,2,1,68,0,de.hysky.skyblocker.skyblock.profileviewer.ProfileViewerScreen,de.hysky.skyblocker.skyblock.profileviewer.ProfileViewerScreen
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,initialisePagesAndWidgets,15,2,0,77,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,render,22,4,4,96,0,de.hysky.skyblocker.skyblock.profileviewer.ProfileViewerScreen,de.hysky.skyblocker.skyblock.profileviewer.ProfileViewerScreen
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,drawPlayerEntity,4,2,6,124,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,fetchPlayerData,40,2,1,130,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,getSkinTextures,4,1,0,151,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,isPartVisible,3,1,1,157,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,isInvisibleTo,3,1,1,162,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,onNavButtonClick,8,3,1,178,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,init,10,5,0,187,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,initClass,9,1,0,199,0,de.hysky.skyblocker.skyblock.profileviewer.ProfileViewerScreen,de.hysky.skyblocker.skyblock.profileviewer.ProfileViewerScreen
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,fetchCollectionsData,31,3,0,214,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerScreen,getPlayerSuggestions,3,1,1,245,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerTextWidget,ProfileViewerTextWidget,10,1,2,19,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerTextWidget,render,14,1,4,28,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerPage,render,0,1,6,10,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerPage,getButtons,3,1,0,11,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerPage,onNavButtonClick,2,1,1,14,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerPage,markWidgetsAsVisible,2,1,0,15,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerPage,markWidgetsAsInvisible,2,1,0,16,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerPage,nextPage,2,1,0,17,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerPage,previousPage,2,1,0,18,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerNavButton,ProfileViewerNavButton,7,1,4,32,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerNavButton,renderWidget,6,1,4,40,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerNavButton,onClick,3,1,2,50,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerNavButton,appendClickableNarrations,2,1,1,55,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerNavButton,setToggled,3,1,1,58,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer,ProfileViewerNavButton,getIndex,3,1,0,62,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,SubPageSelectButton,SubPageSelectButton,8,1,5,25,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,SubPageSelectButton,renderWidget,9,3,4,34,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,SubPageSelectButton,clicked,3,1,2,45,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,SubPageSelectButton,appendClickableNarrations,2,1,1,50,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,SubPageSelectButton,setToggled,3,1,1,53,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,SubPageSelectButton,onClick,3,1,2,57,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,SubPageSelectButton,getIndex,3,1,0,62,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,LevelFinder,createGenericSkillBoundaries,8,2,0,44,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,LevelFinder,createCatacombsSkillBoundaries,8,2,0,63,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,LevelFinder,createRunecraftSkillBoundaries,8,2,0,81,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,LevelFinder,createSocialSkillBoundaries,8,2,0,94,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,LevelFinder,createGenericSlayerBoundaries,8,2,0,108,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,LevelFinder,createVampireSlayerBoundaries,8,2,0,117,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,LevelFinder,createCommonPetBoundaries,8,2,0,127,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,LevelFinder,createUncommonPetBoundaries,8,2,0,150,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,LevelFinder,createRarePetBoundaries,8,2,0,173,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,LevelFinder,createEpicPetBoundaries,8,2,0,196,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,LevelFinder,createLegendaryPetBoundaries,8,2,0,219,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,LevelFinder,getLevelInfo,24,4,2,258,0,de.hysky.skyblocker.skyblock.profileviewer.utils.LevelFinder,de.hysky.skyblocker.skyblock.profileviewer.utils.LevelFinder
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,LevelFinder,getLevelBoundaries,3,1,2,283,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,LevelFinder,calculateCatacombsSkillBoundaries,13,3,1,300,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,ProfileViewerUtils,createSkull,13,1,1,19,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.utils,ProfileViewerUtils,numLetterFormat,14,4,1,32,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,InventoryPage,InventoryPage,18,3,1,41,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,InventoryPage,render,14,3,6,60,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,InventoryPage,onNavButtonClick,8,3,1,78,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,InventoryPage,getButtons,7,3,0,87,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,InventoryPage,markWidgetsAsVisible,7,3,0,96,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,InventoryPage,markWidgetsAsInvisible,7,3,0,105,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Inventory,Inventory,3,1,3,37,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Inventory,Inventory,7,1,4,41,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Inventory,render,36,7,6,49,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Inventory,nextPage,5,2,0,96,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Inventory,previousPage,5,2,0,102,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Inventory,markWidgetsAsVisible,6,1,0,108,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Inventory,markWidgetsAsInvisible,6,1,0,116,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Inventory,getButtons,6,1,0,124,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Pet,Pet,14,1,1,68,0,de.hysky.skyblocker.skyblock.profileviewer.inventory.Pet,de.hysky.skyblocker.skyblock.profileviewer.inventory.Pet
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Pet,getName,3,1,0,83,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Pet,getXP,3,1,0,87,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Pet,getTier,3,1,0,91,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Pet,getTierAsString,3,1,0,95,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Pet,calculateSkinTexture,9,4,0,99,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Pet,getLevel,3,1,0,108,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Pet,getIcon,3,1,0,109,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Pet,createIcon,11,4,0,112,0,de.hysky.skyblocker.skyblock.profileviewer.inventory.Pet,de.hysky.skyblocker.skyblock.profileviewer.inventory.Pet
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Pet,fromNEUItem,38,6,2,128,0,de.hysky.skyblocker.skyblock.profileviewer.inventory.Pet,de.hysky.skyblocker.skyblock.profileviewer.inventory.Pet
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Pet,processLore,30,6,2,188,0,de.hysky.skyblocker.skyblock.profileviewer.inventory.Pet,de.hysky.skyblocker.skyblock.profileviewer.inventory.Pet
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Pet,buildGoldenDragonEggLore,13,1,1,235,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Pet,fixDecimals,5,2,2,256,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,Pet,boosted,3,1,0,262,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,PlayerInventory,PlayerInventory,3,1,1,29,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,PlayerInventory,render,10,2,6,34,0,de.hysky.skyblocker.skyblock.profileviewer.inventory.PlayerInventory,de.hysky.skyblocker.skyblock.profileviewer.inventory.PlayerInventory
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,PlayerInventory,drawContainerTextures,15,2,5,46,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,PlayerInventory,drawContainerItems,17,5,8,61,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,PaginationButton,PaginationButton,13,2,4,16,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,PaginationButton,renderWidget,4,2,4,29,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,PaginationButton,onClick,8,2,2,35,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory,PaginationButton,appendClickableNarrations,2,1,1,44,0,,
forkassn3,de.hysky.skyblocker.skyblock.profileviewer.inventory.itemLoaders,InventoryItemLoader,loadItems,0,4,1,13,0,,
